,CARRIER,CARRIER_NAME,MANUFACTURE_YEAR,OPERATING_STATUS,MANUFACTURER,MODEL,CAPACITY_IN_POUNDS
4988,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4989,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4990,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4991,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4992,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4993,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4994,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4995,OO,SkyWest Airlines Inc.,2014,Y,EMBRAER,ERJ-175,84500
4996,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
4997,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
4998,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
4999,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5000,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5001,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5002,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5003,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5004,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5005,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5006,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5007,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5008,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5009,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5010,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5011,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5012,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5013,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5014,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5015,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5016,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5017,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5018,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5019,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5020,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5021,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5022,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5023,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5024,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5025,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5026,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5027,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5028,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5029,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5030,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5031,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5032,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5033,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5034,OO,SkyWest Airlines Inc.,2015,Y,EMBRAER,ERJ-175,84500
5035,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5036,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5037,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5038,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5039,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5040,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5041,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5042,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5043,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5044,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5045,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5046,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5047,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5048,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5049,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5050,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5051,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5052,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5053,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5054,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5055,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5056,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5057,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5058,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5059,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5060,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5061,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5062,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5063,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5064,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5065,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5066,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5067,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5068,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-200,53000
5069,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-200,53000
5070,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5071,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5072,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5073,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5074,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5075,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-200,53000
5076,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5077,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5078,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5079,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5080,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5081,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5082,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5083,OO,SkyWest Airlines Inc.,2016,Y,EMBRAER,ERJ-175,84500
5084,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5085,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5086,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5087,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5088,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5089,OO,SkyWest Airlines Inc.,2017,Y,EMBRAER,ERJ-175,84500
5090,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5091,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5092,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5093,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5094,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5095,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5096,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5097,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5098,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5099,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5100,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5101,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5102,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5103,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5104,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5105,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5106,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5107,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5108,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5109,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5110,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5111,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5112,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5113,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5114,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5115,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5116,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5117,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5118,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5119,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5120,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5121,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5122,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5123,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5124,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5125,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5126,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5127,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5128,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5129,OO,SkyWest Airlines Inc.,2019,Y,EMBRAER,ERJ-175,84500
5130,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5131,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5132,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5133,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5134,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5135,OO,SkyWest Airlines Inc.,2020,Y,EMBRAER,ERJ-175,84500
5136,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5137,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5138,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5139,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5140,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5141,OO,SkyWest Airlines Inc.,2018,Y,EMBRAER,ERJ-175,84500
5142,OO,SkyWest Airlines Inc.,2000,Y,BOMBARDIER,CRJ-200,53000
5143,OO,SkyWest Airlines Inc.,2000,Y,BOMBARDIER,CRJ-200,53000
5144,OO,SkyWest Airlines Inc.,2000,Y,BOMBARDIER,CRJ-200,53000
5145,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5146,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5147,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5148,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5149,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5150,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5151,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5152,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5153,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5154,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5155,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5156,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5157,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5158,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5159,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5160,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5161,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5162,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5163,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5164,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5165,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-200,53000
5166,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5167,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5168,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5169,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5170,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5171,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5172,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5173,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5174,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5175,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5176,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5177,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5178,OO,SkyWest Airlines Inc.,1997,Y,BOMBARDIER,CRJ-200,53000
5179,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5180,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5181,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5182,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5183,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5184,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5185,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5186,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5187,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5188,OO,SkyWest Airlines Inc.,2008,Y,BOMBARDIER,CRJ-700,74957
5189,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5190,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5191,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5192,OO,SkyWest Airlines Inc.,2008,Y,BOMBARDIER,CRJ-700,74957
5193,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5194,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5195,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5196,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5197,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5198,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5199,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5200,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5201,OO,SkyWest Airlines Inc.,1999,Y,BOMBARDIER,CRJ-200,53000
5202,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5203,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5204,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5205,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5206,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5207,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5208,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5209,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5210,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5211,OO,SkyWest Airlines Inc.,1998,Y,BOMBARDIER,CRJ-200,53000
5212,OO,SkyWest Airlines Inc.,2011,Y,BOMBARDIER,CRJ-700,74957
5213,OO,SkyWest Airlines Inc.,2011,Y,BOMBARDIER,CRJ-700,74957
5214,OO,SkyWest Airlines Inc.,2011,Y,BOMBARDIER,CRJ-700,74957
5215,OO,SkyWest Airlines Inc.,2011,Y,BOMBARDIER,CRJ-700,74957
5216,OO,SkyWest Airlines Inc.,2000,Y,BOMBARDIER,CRJ-200,53000
5217,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5218,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5219,OO,SkyWest Airlines Inc.,2001,Y,BOMBARDIER,CRJ-200,53000
5220,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5221,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5222,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5223,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5224,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5225,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5226,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5227,OO,SkyWest Airlines Inc.,1999,Y,BOMBARDIER,CRJ-700,74957
5228,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5229,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5230,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-200,53000
5231,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5232,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5233,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5234,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5235,OO,SkyWest Airlines Inc.,2002,Y,BOMBARDIER,CRJ-700,74957
5236,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5237,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5238,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5239,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5240,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5241,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5242,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5243,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5244,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5245,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5246,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5247,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5248,OO,SkyWest Airlines Inc.,2003,Y,BOMBARDIER,CRJ-700,74957
5249,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5250,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5251,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5252,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5253,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5254,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5255,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5256,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5257,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5258,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5259,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5260,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5261,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5262,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5263,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5264,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5265,OO,SkyWest Airlines Inc.,2004,Y,BOMBARDIER,CRJ-700,74957
5266,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5267,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5268,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5269,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5270,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5271,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5272,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5273,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5274,OO,SkyWest Airlines Inc.,2005,Y,BOMBARDIER,CRJ-700,74957
5275,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5276,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5277,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-700,74957
5278,OO,SkyWest Airlines Inc.,1999,Y,BOMBARDIER,CRJ-200,53000
5279,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5280,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5281,OO,SkyWest Airlines Inc.,1999,Y,BOMBARDIER,CRJ-200,53000
5282,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5283,OO,SkyWest Airlines Inc.,1999,Y,BOMBARDIER,CRJ-200,53000
5284,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5285,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5286,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5287,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5288,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5289,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5290,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5291,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5292,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5293,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5294,OO,SkyWest Airlines Inc.,2009,Y,BOMBARDIER,CRJ-700,74957
5295,OO,SkyWest Airlines Inc.,2010,Y,BOMBARDIER,CRJ-700,74957
5296,OO,SkyWest Airlines Inc.,2010,Y,BOMBARDIER,CRJ-700,74957
5297,OO,SkyWest Airlines Inc.,2010,Y,BOMBARDIER,CRJ-700,74957
5298,OO,SkyWest Airlines Inc.,2010,Y,BOMBARDIER,CRJ-700,74957
5299,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-900,75000
5300,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-900,75000
5301,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-900,75000
5302,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-900,75000
5303,OO,SkyWest Airlines Inc.,2006,Y,BOMBARDIER,CRJ-900,75000
